company,ticker,year,csrd_2025,csrd_2027,segment,industry,hq_country,base_year,external_audit_of_ESG_report,revenue_MEUR,energy_consump_GJ,water_withdraw_thm3,ghg_emis_kt,transport_emis_kt,ghg_emis_per_MEUR_revenue,water_withdraw_per_MEUR_revenue
Subsea 7 S.A.,SUBC,2020,1,0,Large,Energy and Utilities,Luxembourg,2019,0,3095.0,466415.584,,425.911,25.489,0.13761260096930533,
Subsea 7 S.A.,SUBC,2021,1,0,Large,Energy and Utilities,Luxembourg,2019,0,4473.214286,623081.28,,545.209,29.469,0.12188304989241464,
Subsea 7 S.A.,SUBC,2022,1,0,Large,Energy and Utilities,Luxembourg,2019,0,4800.0,774073.472,,619.103,47.886,0.12897979166666665,
Alvotech,ALVO,2022,0,0,Large,Health Care,Iceland,2022,0,,40773.6,60.63,0.235,0.721,,
Star Bulk Carriers Corp.,SBLK,2019,0,1,Mid,Industrial Goods and Services,United States,2019,0,821.365,,,,,,
Star Bulk Carriers Corp.,SBLK,2020,0,1,Mid,Industrial Goods and Services,United States,2019,1,821.365,33383000.0,,,,,
Tanker Investments Ltd,TNK,2020,1,0,Mid,Energy and Utilities,Bermuda,2020,0,791.4589286,17154608.0,,,,,
Catena Media P.L.C,CTM,2021,0,1,Mid,Consumer Goods and Services,Malta,2019,0,136.112,,,,,,
Catena Media P.L.C,CTM,2022,0,1,Mid,Consumer Goods and Services,Malta,2019,0,110.116,,,,,,
Catena Media P.L.C,CTM,2020,0,1,Mid,Consumer Goods and Services,Malta,2019,0,105.991,,,,,,
UIE plc (formerly United International E,UIE,2021,1,0,Large,Consumer Goods and Services,Denmark,2019,0,436.2589286,,,,,,
Catena Media P.L.C,CTM,2019,0,1,Mid,Consumer Goods and Services,Malta,2019,0,102.817,,,,,,
ICA Gruppen AB,ICA,2022,1,0,Large,Consumer Goods and Services,Sweden,2019,0,12818.29236,3839130.0,,16.275,78.318,0.001269669901646712,
Proffice AB,PROE,2020,1,0,Mid,Industrial Goods and Services,Netherlands,2020,0,20718.0,827688.2122,165.0,63.957,3.277,0.0030870257746886767,0.007964089197799016
Fjordkraft Holding ASA,FKRAFT,2020,0,1,Mid,Energy and Utilities,Norway,2019,0,428.1605681,1771.2,,0.015,0.102,3.503358580301734e-05,
ABG Sundal Collier Holding ASA,ABG,2019,0,1,Mid,Finance,Norway,2019,0,137.2796075,,,,,,
ABG Sundal Collier Holding ASA,ABG,2020,0,1,Mid,Finance,Norway,2019,0,195.659603,,,,,,
Schibsted ASA,SCHBO,2019,1,0,Large,Other,Norway,2019,0,1926.575,127501.2,,1.955,31.495,0.0010147541621789965,
Schibsted ASA,SCHBO,2020,1,0,Large,Other,Norway,2019,1,1311.282228,109411.2,,0.713,27.312,0.0005437425939093868,
Kongsberg Automotive ASA,KOA,2019,1,0,Mid,Consumer Goods and Services,Norway,2019,0,1160.0,425952.0,,46.266,,0.039884482758620686,
Kongsberg Automotive ASA,KOA,2020,1,0,Mid,Consumer Goods and Services,Norway,2019,0,969.3,355926.96,108.993,42.18,,0.04351593933766636,0.11244506344784896
Kongsberg Automotive ASA,KOA,2021,1,0,Mid,Consumer Goods and Services,Norway,2019,0,905.6,347040.0,192.5,,,,0.21256625441696111
Kongsberg Gruppen ASA,KOG,2019,1,0,Mid,Industrial Goods and Services,Norway,2019,1,2446.311384,594360.0,,10.783,33.782,0.0044078607778738925,
Kongsberg Gruppen ASA,KOG,2020,1,0,Mid,Industrial Goods and Services,Norway,2019,0,2601.840753,601430.4,,15.12,7.979,0.005811270341033051,
Kongsberg Gruppen ASA,KOG,2021,1,0,Mid,Industrial Goods and Services,Norway,2019,1,2788.455678,658080.0,,11.242,23.7,0.004031622266294456,
Kongsberg Gruppen ASA,KOG,2022,1,0,Mid,Industrial Goods and Services,Norway,2019,0,3147.999635,641160.0,,53.811,38.939,0.017093712274207425,
Storebrand ASA,STB,2019,1,0,Large,Finance,Norway,2019,1,3272.2,380569.86,225.52288,0.1801,1.343,5.503942301815293e-05,0.06892087280728562
Storebrand ASA,STB,2020,1,0,Large,Finance,Norway,2019,1,4206.2,,,0.1497,0.281,3.5590319052826784e-05,
Storebrand ASA,STB,2021,1,0,Large,Finance,Norway,2019,1,5351.99,,,0.1311,0.1889,2.4495561464053556e-05,
Storebrand ASA,STB,2022,1,0,Large,Finance,Norway,2019,0,4662.198,18320.4,9.305,0.1324,0.6546,2.8398622280735392e-05,0.001995839730530535
Mowi ASA,MOWI,2019,1,0,Large,Consumer Goods and Services,Norway,2019,1,4074.2,,360672.0,356.762,1764.384,0.08756614795542683,88.52584556477346
Mowi ASA,MOWI,2020,1,0,Large,Consumer Goods and Services,Norway,2019,1,3760.2,4119000.0,386245.0,347.325,1716.894,0.09236875698101164,102.71927025158237
Mowi ASA,MOWI,2021,1,0,Large,Consumer Goods and Services,Norway,2019,1,4202.2,3482000.0,387106.0,263.66,1825.745,0.06274332492503927,92.11984198753035
Mowi ASA,MOWI,2022,1,0,Large,Consumer Goods and Services,Norway,2019,0,4940.8,3206000.0,367268.0,197.149,1774.23,0.03990224255181347,74.33371113989637
Nordic Semiconductor ASA,NOD,2019,0,1,Large,Technology,Norway,2019,0,257.4955357,7775.28,,0.598,50.0,0.002322370360225239,
Nordic Semiconductor ASA,NOD,2020,0,1,Large,Technology,Norway,2019,0,361.7857143,8890.56,,0.1075,,0.0002971372161778031,
Nordic Semiconductor ASA,NOD,2021,1,0,Large,Technology,Norway,2019,0,546.0508929,15369.336,5.397,1.6743,56.7428,0.003066197714846736,0.009883694121141873
Nordic Semiconductor ASA,NOD,2022,1,0,Large,Technology,Norway,2019,0,738.5822459,18637.308,,0.233,33.231,0.0003154692673611152,
Hexagon Composites ASA,HEX,2019,1,0,Mid,Industrial Goods and Services,Norway,2019,1,347.0330563,125719.0,,10.284,,0.029634064574844944,
Hexagon Composites ASA,HEX,2020,1,0,Mid,Industrial Goods and Services,Norway,2019,1,312.8872996,153779.0,,10.067,61.224,0.03217452422284257,
Hexagon Composites ASA,HEX,2021,1,0,Mid,Industrial Goods and Services,Norway,2019,1,359.9108068,158607.0,,15.958,291.642,0.044338763100458256,
Hexagon Composites ASA,HEX,2022,1,0,Mid,Industrial Goods and Services,Norway,2019,1,501.0571121,169494.0,,12.267,308.402,0.024482239057713996,
IDEX Biometrics ASA,IDEX,2020,0,1,Mid,Technology,Norway,2020,0,0.977678571,,,,,,
IDEX Biometrics ASA,IDEX,2021,0,1,Mid,Technology,Norway,2020,0,2.535714286,,,,,,
IDEX Biometrics ASA,IDEX,2022,0,1,Mid,Technology,Norway,2020,0,3.893457529,,,,,,
AF Gruppen ASA,AFG,2019,1,0,Large,Industrial Goods and Services,Norway,2019,0,2285.296329,833058.0,,45.159,6.112,0.019760675859379986,
AF Gruppen ASA,AFG,2020,1,0,Large,Industrial Goods and Services,Norway,2019,0,2745.382881,765126.0,,42.048,6.481,0.01531589647877607,
AF Gruppen ASA,AFG,2021,1,0,Large,Industrial Goods and Services,Norway,2019,0,2831.020541,786981.6,,36.682,8.888,0.012957164905289892,
AF Gruppen ASA,AFG,2022,1,0,Large,Industrial Goods and Services,Norway,2019,0,3088.686529,706057.2,,33.776,7.874,0.010935392660560926,
TGS-NOPEC Geophysical Company ASA,TGS,2019,0,1,Mid,Energy and Utilities,Norway,2019,0,522.8660714,107187.5412,,21.02000033,,0.040201499924670765,
TGS-NOPEC Geophysical Company ASA,TGS,2020,0,1,Mid,Energy and Utilities,Norway,2019,0,285.2258929,,,13.971,147.275,0.04898222899033301,
TGS-NOPEC Geophysical Company ASA,TGS,2021,0,1,Mid,Energy and Utilities,Norway,2019,1,463.1151786,,,11.208,133.48,0.024201322949253905,
TGS-NOPEC Geophysical Company ASA,TGS,2022,0,1,Mid,Energy and Utilities,Norway,2019,0,680.5631529,121083.4008,,12.55894,119.87,0.018453746645677383,
Kitron ASA,KIT,2019,1,0,Mid,Technology,Norway,2019,0,335.1770658,,,3.23,,0.009636697523712257,
Kitron ASA,KIT,2020,1,0,Mid,Technology,Norway,2019,0,402.6798594,66927.11942,20.685,3.215,,0.007984009939782948,0.05136835011023648
Kitron ASA,KIT,2021,1,0,Mid,Technology,Norway,2019,0,377.0264532,55800.0,20.111,2.754,,0.0073045272463656405,0.05334108476821329
Kitron ASA,KIT,2022,1,0,Mid,Technology,Norway,2019,0,642.0852204,79264.8,33.248,4.675,,0.007280964973913609,0.05178128843907586
Solstad Farstad ASA (formerly Farstad Shipping),SOFF,2020,1,0,Mid,Energy and Utilities,Norway,2020,1,510.5751844,9796269.6,,697.091,,1.3653052896003615,
Belships ASA,BELO,2019,0,1,Large,Industrial Goods and Services,Norway,2019,0,137.41875,,,,,,
Belships ASA,BELO,2020,0,1,Large,Industrial Goods and Services,Norway,2019,0,196.725,1442860.0,,,,,
Belships ASA,BELO,2021,0,1,Large,Industrial Goods and Services,Norway,2019,0,580.9589286,3921139.0,,,,,
Belships ASA,BELO,2022,0,1,Large,Industrial Goods and Services,Norway,2019,0,685.3988604,4727256.0,,,,,
Lerøy Seafood Group ASA,LSG,2019,1,0,Large,Consumer Goods and Services,Norway,2019,0,2075.103314,,88595.0,126.825,,0.06111743889779167,42.694259800117116
Lerøy Seafood Group ASA,LSG,2020,1,0,Large,Consumer Goods and Services,Norway,2019,1,2027.627745,3229659.839,86698.937,130.9741,,0.0645947464089371,42.75880383556302
Lerøy Seafood Group ASA,LSG,2021,1,0,Large,Consumer Goods and Services,Norway,2019,1,2343.940348,2708895.6,85011.921,151.105,1157.174,0.06446623103225833,36.26880738348893
Lerøy Seafood Group ASA,LSG,2022,1,0,Large,Consumer Goods and Services,Norway,2019,1,2637.52511,,96775.397,178.882,1038.392,0.06782191355137468,36.69174432997151
AKVA Group ASA,AKVA,2019,1,0,Mid,Industrial Goods and Services,Norway,2019,0,312.31,,,,,,
AKVA Group ASA,AKVA,2020,1,0,Mid,Industrial Goods and Services,Norway,2019,0,322.7254719,,,,,,
AKVA Group ASA,AKVA,2021,1,0,Mid,Industrial Goods and Services,Norway,2019,0,316.0939881,,,,,,
AKVA Group ASA,AKVA,2022,1,0,Mid,Industrial Goods and Services,Norway,2019,0,328.6604466,77850.0,,1.771,,0.005388540112815632,
Solon Eiendom ASA,SOLON,2019,0,1,Mid,Finance,Norway,2019,0,160.9801093,,,,,,
Solon Eiendom ASA,SOLON,2020,0,1,Mid,Finance,Norway,2019,0,152.2155062,,,,,,
Solon Eiendom ASA,SOLON,2022,0,0,Mid,Finance,Norway,2019,0,,,,,,,
Bonheur,BONHR,2021,1,0,Large,Industrial Goods and Services,Norway,2019,0,766.017798,6168366.0,,2.094,1.319,0.0027336179465636905,
Bonheur,BONHR,2019,1,0,Large,Industrial Goods and Services,Norway,2019,0,795.9934172,,,,,,
Bonheur,BONHR,2020,1,0,Large,Industrial Goods and Services,Norway,2019,0,627.2780837,966902.4,,,,,
Odfjell ASA,ODF,2019,1,0,Mid,Industrial Goods and Services,Norway,2019,0,778.8383929,,,,,,
Odfjell ASA,ODF,2020,1,0,Mid,Industrial Goods and Services,Norway,2019,0,838.4464286,18086312.0,,1386768000.0,,1653973.2923850156,
Arendals Fossekompani ASA,AFK,2019,1,0,Large,Energy and Utilities,Norway,2019,0,488.3043134,,,,,,
Arendals Fossekompani ASA,AFK,2020,1,0,Large,Energy and Utilities,Norway,2019,0,373.1351714,34593.9376,,137.898,0.175,0.3695658050207593,
Arendals Fossekompani ASA,AFK,2021,1,0,Large,Energy and Utilities,Norway,2019,1,429.9447368,64490.6952,,4.399,0.0094,0.01023154750710743,
Arendals Fossekompani ASA,AFK,2022,0,1,Large,Energy and Utilities,Norway,2019,0,2.177571019,93600.0,,0.128,0.404,0.05878109089584646,
NRC Group ASA,NRC,2019,1,0,Mid,Industrial Goods and Services,Norway,2019,0,629.1269632,,,,,,
NRC Group ASA,NRC,2020,1,0,Mid,Industrial Goods and Services,Norway,2019,0,655.1331803,,,13.53,0.307,0.02065228934642619,
NRC Group ASA,NRC,2021,1,0,Mid,Industrial Goods and Services,Norway,2019,0,605.1524818,,,11.698,0.36,0.019330665165917856,
NRC Group ASA,NRC,2022,1,0,Mid,Industrial Goods and Services,Norway,2019,0,714.1551027,,,11.863,1.188,0.016611237468092937,
Orkla ASA,ORK,2019,1,0,Large,Consumer Goods and Services,Norway,2019,0,4406.936346,3913200.0,7300.0,186.046,1618.7,0.04221662973845004,1.6564795646812365
Orkla ASA,ORK,2020,1,0,Large,Consumer Goods and Services,Norway,2019,0,4788.496312,3960000.0,7800.0,180.3,1652.35,0.037652738616121964,1.6289038336425474
Orkla ASA,ORK,2021,1,0,Large,Consumer Goods and Services,Norway,2019,0,5124.139052,3924000.0,7700.0,172.58,1816.7,0.03367980420684337,1.502691461308923
Orkla ASA,ORK,2022,1,0,Large,Consumer Goods and Services,Norway,2019,0,5779.570425,3844800.0,7625.0,161.505,2019.995,0.02794411835547449,1.3193022040215039
DNO ASA,DNO,2019,1,0,Mid,Energy and Utilities,Norway,2019,0,819.7321429,,,,,,
DNO ASA,DNO,2020,1,0,Mid,Energy and Utilities,Norway,2019,0,549.0178571,,,,,,
DNO ASA,DNO,2021,1,0,Mid,Energy and Utilities,Norway,2019,0,896.5178571,,,424.382,1.726,0.4733670351784898,
DNO ASA,DNO,2022,1,0,Mid,Energy and Utilities,Norway,2019,0,1307.631955,5068.8,532.0,581.006,4.475,0.4443192121287675,0.4068423060218041
Atea ASA,ATEA,2019,1,0,Large,Technology,Norway,2019,0,3723.663626,,,6.403,6.43,0.0017195430745387096,
Atea ASA,ATEA,2020,1,0,Large,Technology,Norway,2019,0,4012.982791,,,5.412,4.489,0.0013486227780835755,
Atea ASA,ATEA,2021,1,0,Large,Technology,Norway,2019,0,4197.159633,,,6.222,792.335,0.0014824311067608135,
Atea ASA,ATEA,2022,1,0,Large,Technology,Norway,2019,0,4455.18,1080028.44,8.9838,5.817,884.375,0.0013056711513339527,0.0020164841824572744
NTS ASA,NTS,2019,0,1,Large,Industrial Goods and Services,Norway,2019,0,170.376379,7608.8592,,,,,
NTS ASA,NTS,2020,0,1,Large,Industrial Goods and Services,Norway,2019,0,212.0518499,3207.6,,,,,
NTS ASA,NTS,2021,1,0,Large,Industrial Goods and Services,Norway,2019,0,530.2671732,5763.6,,105.158,,0.19831135192737592,
NTS ASA,NTS,2022,0,0,Large,Industrial Goods and Services,Norway,2019,0,,,,,,,
Norsk Hydro ASA,NHY,2019,1,0,Large,Basic Materials,Norway,2019,1,15214.24653,173520000.0,330.0,22420.0,,1.4736188187690684,0.021690196708019294
Norsk Hydro ASA,NHY,2020,1,0,Large,Basic Materials,Norway,2019,1,14030.96365,180936000.0,1080.0,13300.0,,0.9479035319145739,0.07697261762915336
Norsk Hydro ASA,NHY,2021,1,0,Large,Basic Materials,Norway,2019,1,15564.31459,180252000.0,295100.0,20210.0,17000.0,1.2984831348105,18.960038252477908
Norsk Hydro ASA,NHY,2022,1,0,Large,Basic Materials,Norway,2019,1,20581.71921,171800000.0,124600.0,8730.0,27920.0,0.4241628170574969,6.0539160372696585
Olav Thon Eiendomsselskap ASA,OLT,2019,0,1,Large,Finance,Norway,2019,0,272.6589325,,,,,,
Olav Thon Eiendomsselskap ASA,OLT,2020,0,1,Large,Finance,Norway,2019,0,388.061521,1080435.344,,10.7478,4.7758,0.02769612398648512,
Olav Thon Eiendomsselskap ASA,OLT,2021,0,0,Large,Finance,Norway,2019,0,399.2360674,601326.36,,4.5868,4.5568,0.011488941943224841,
Olav Thon Eiendomsselskap ASA,OLT,2022,0,1,Large,Finance,Norway,2019,0,556.8860154,414018.0,,5.4587,4.7905,0.009802185454556847,
Tomra Systems ASA,TOM,2019,1,0,Large,Industrial Goods and Services,Norway,2019,1,949.4300981,1044342.6,22.2,26.2,88.9,0.02759550181991434,0.023382448106950317
Tomra Systems ASA,TOM,2020,1,0,Large,Industrial Goods and Services,Norway,2019,1,1009.904712,1005187.4,14.3,25.9,83.8,0.025645983915361707,0.014159751737052991
Tomra Systems ASA,TOM,2021,1,0,Large,Industrial Goods and Services,Norway,2019,0,1108.179768,405011.6,21.4,23.4,85.7,0.02111570764572919,0.019310946308487377
Veidekke ASA,VEI,2019,1,0,Large,Industrial Goods and Services,Norway,2019,1,3939.433958,,,113.283,,0.028756161724694154,
Veidekke ASA,VEI,2020,1,0,Large,Industrial Goods and Services,Norway,2019,1,3874.520002,1991890.8,,97.367,,0.025130080616370502,
Veidekke ASA,VEI,2021,1,0,Large,Industrial Goods and Services,Norway,2019,0,3818.850444,1864062.0,,81.29,,0.02128651048058692,
SpareBank 1 BV,SBVG,2019,0,1,Mid,Finance,Norway,2019,0,102.16,10538.28,,0.2187,0.447,0.002140759592795615,
SpareBank 1 BV,SBVG,2020,0,1,Mid,Finance,Norway,2019,0,127.9776103,9665646.242,,0.227,0.1098,0.001773747763127282,
SpareBank 1 Nord-Norge,NONG,2019,0,1,Large,Finance,Norway,2019,0,416.524,,,0.2417,0.587,0.0005802786874225734,
SpareBank 1 Nord-Norge,NONG,2020,0,1,Large,Finance,Norway,2019,0,412.4423495,20683230.35,,0.231,0.1506,0.0005600782758609516,
SpareBank 1 Nord-Norge,NONG,2021,0,1,Large,Finance,Norway,2019,0,437.5342855,,,0.131,0.139,0.00029940510799124565,
SpareBank 1 Nord-Norge,NONG,2022,0,1,Large,Finance,Norway,2019,0,402.2724434,4479.84,,0.0209,0.3345,5.1954838922978535e-05,
Sparebanken Vest,SVEG,2019,0,1,Large,Finance,Norway,2019,0,316.7475975,,,,,,
Sparebanken Vest,SVEG,2020,0,1,Large,Finance,Norway,2019,0,389.9916699,13153.32,,0.0255,0.0546,6.538601197953434e-05,
Sparebanken Vest,SVEG,2021,0,1,Large,Finance,Norway,2019,1,335.1348057,,,0.0255,189.798,7.608878447208086e-05,
Sparebanken Vest,SVEG,2022,0,1,Large,Finance,Norway,2019,0,519.0739894,,,0.0118,0.0445,2.2732790008683876e-05,
Sparebanken Sør,SOR,2019,0,1,Mid,Finance,Norway,2019,1,240.5575083,19729.08,,418.0,,1.7376302363371297,
Sparebanken Sør,SOR,2020,0,1,Mid,Finance,Norway,2019,0,240.9638554,17733.6,,,,,
Sparebanken Sør,SOR,2021,0,1,Mid,Finance,Norway,2019,1,355.0458156,22500.0,,0.189,0.066,0.0005323256652964762,
Sparebanken Sør,SOR,2022,0,1,Mid,Finance,Norway,2019,0,280.5216793,19382.4,,0.1431,0.0891,0.0005101210015464213,
Sparebanken Møre,MORG,2019,0,1,Mid,Finance,Norway,2019,0,133.38,12302.0604,,,,,
Sparebanken Møre,MORG,2020,0,1,Mid,Finance,Norway,2019,0,198.500579,12201.12,,127.2,58.0,0.6408041761933602,
SpareBank 1 SMN,MING,2019,1,0,Large,Finance,Norway,2019,1,418.2815,20741.4,,0.2405,0.3371,0.0005749716399123557,
SpareBank 1 SMN,MING,2020,1,0,Large,Finance,Norway,2019,0,355.376,18019.44,,0.1403,0.1449,0.0003947931205258656,
SpareBank 1 SMN,MING,2021,1,0,Large,Finance,Norway,2019,1,397.8138524,,,,11.18371,,
SpareBank 1 SMN,MING,2022,1,0,Large,Finance,Norway,2019,0,570.1499197,9943.848,,0.37566,14.76422,0.0006588793351013076,
SpareBank 1 Ringerike Hadeland,RING,2019,0,1,Mid,Finance,Norway,2019,0,90.35982039,,,,,,
SpareBank 1 Ringerike Hadeland,RING,2020,0,1,Mid,Finance,Norway,2019,0,84.52020561,,,0.0475,0.0039,0.0005619957932802289,
SpareBank 1 Ringerike Hadeland,RING,2021,0,1,Mid,Finance,Norway,2019,0,109.3073813,,,0.0374,0.0017,0.000342154386604082,
SpareBank 1 Ringerike Hadeland,RING,2022,0,1,Mid,Finance,Norway,2019,0,93.93615865,,,0.0264,0.02,0.00028104193719869554,
Photocure ASA,PHO,2019,0,1,Mid,Health Care,Norway,2019,0,28.602369,,,,,,
Photocure ASA,PHO,2020,0,1,Mid,Health Care,Norway,2019,0,26.05518194,,,,,,
ArcticZymes Technologies ASA(formerly Biotec Pharmacon ASA),AZTO,2019,0,1,Mid,Health Care,Norway,2019,0,7.847274427,,,,,,
ArcticZymes Technologies ASA(formerly Biotec Pharmacon ASA),AZTO,2020,0,1,Mid,Health Care,Norway,2019,0,9.937524127,,,,,,
SpareBank 1 Helgeland (formerly: Helgeland Sparebank),HELG,2019,0,1,Mid,Finance,Norway,2019,0,129.4215648,,,,,,
SpareBank 1 Helgeland (formerly: Helgeland Sparebank),HELG,2020,0,1,Mid,Finance,Norway,2019,0,88.68526382,,,,,,
SpareBank 1 Helgeland (formerly: Helgeland Sparebank),HELG,2021,0,1,Mid,Finance,Norway,2019,0,97.42172738,,,,,,
SpareBank 1 Helgeland (formerly: Helgeland Sparebank),HELG,2022,0,1,Mid,Finance,Norway,2019,0,94.53006482,,,0.0801,0.44428,0.0008473494665694232,
DNB Bank ASA,DNB,2019,1,0,Large,Finance,Norway,2019,1,5572.746297,6351.12,46.664,3.7935,6.912,0.0006807236141437429,0.008373609260683701
Otello Corporation ASA,OTEC,2020,0,1,Mid,Technology,Norway,2019,0,231.25,,,,,,
Otello Corporation ASA,OTEC,2019,0,1,Mid,Technology,Norway,2019,0,215.05,,,,,,
Telenor ASA,TEL,2019,1,0,Large,Other,Norway,2019,1,9799.0,11458800.0,,1044.0,21.0,0.10654148382488009,
Telenor ASA,TEL,2020,1,0,Large,Other,Norway,2019,1,9799.0,11725200.0,,1030.0,6.0,0.10511276660883764,
Telenor ASA,TEL,2021,1,0,Large,Other,Norway,2019,1,9799.0,12042000.0,,1104.0,4040.0,0.11266455760791917,
Telenor ASA,TEL,2022,1,0,Large,Other,Norway,2019,1,9799.0,10047600.0,,855.0,2853.0,0.08725380140830696,
DOF ASA,DOFO,2020,1,0,Mid,Energy and Utilities,Norway,2020,1,707.4,,,463.402,,0.6550777495052305,
Austevoll Seafood ASA,AUSS,2019,1,0,Large,Consumer Goods and Services,Norway,2019,0,2368.191146,3701127.6,,229.482,,0.09690180642200576,
Austevoll Seafood ASA,AUSS,2021,1,0,Large,Consumer Goods and Services,Norway,2019,0,2699.26248,,104220.294,283.353,,0.10497422984962916,38.610655603970756
Austevoll Seafood ASA,AUSS,2022,1,0,Large,Consumer Goods and Services,Norway,2019,0,3085.24355,,97266.49,286.962,,0.09301113359429922,31.526357133134596
Austevoll Seafood ASA,AUSS,2020,1,0,Large,Consumer Goods and Services,Norway,2019,0,2143.144,,87370.651,231.808,,0.10816258730164656,40.76751305558563
NEL ASA,NEL,2019,0,1,Large,Industrial Goods and Services,Norway,2019,0,52.72872265,,,,,,
NEL ASA,NEL,2020,0,1,Large,Industrial Goods and Services,Norway,2019,0,62.06,,,,,,
NEL ASA,NEL,2021,0,1,Large,Industrial Goods and Services,Norway,2019,0,81.06635649,,,2.03,,0.025041214233557072,
NEL ASA,NEL,2022,0,1,Large,Industrial Goods and Services,Norway,2019,0,98.3904549,,,1.0,7.0,0.010163587524992732,
Equinor ASA (formerly Statoil ASA),EQNR,2019,1,0,Large,Energy and Utilities,Norway,2019,1,56170.53571,252000000.0,12000.0,14900.0,247000.0,0.2652636264130798,0.2136351353662388
Equinor ASA (formerly Statoil ASA),EQNR,2020,1,0,Large,Energy and Utilities,Norway,2019,1,40850.89286,234000000.0,8000.0,13500.0,250000.0,0.3304701330829125,0.19583415293802223
Equinor ASA (formerly Statoil ASA),EQNR,2021,1,0,Large,Energy and Utilities,Norway,2019,1,79235.71429,212400000.0,8000.0,12100.0,249000.0,0.15270891552405794,0.10096457224731102
Equinor ASA (formerly Statoil ASA),EQNR,2022,1,0,Large,Energy and Utilities,Norway,2019,1,143208.9649,,6000.0,11400.0,243000.0,0.07960395501748369,0.04189681843025457
REC Silicon ASA,RECSI,2020,0,1,Mid,Technology,Norway,2020,0,109.0178571,2559600.0,2500.0,49.113,137.015,0.45050417708127927,22.932022941037978
Medi-Stim ASA,MEDI,2021,0,1,Mid,Health Care,Norway,2019,0,43.4055954,,,,,,
Medi-Stim ASA,MEDI,2022,0,1,Mid,Health Care,Norway,2019,0,48.13233338,,,,,,
Medi-Stim ASA,MEDI,2019,0,1,Mid,Health Care,Norway,2019,0,36.25774599,,,,,,
Medi-Stim ASA,MEDI,2020,0,1,Mid,Health Care,Norway,2019,0,36.18602572,,,,,,
DNB Bank ASA,DNB,2020,1,0,Large,Finance,Norway,2019,1,5617.342896,4471.56,43.304,3.4399,2.83,0.000612371376233679,0.0077089828414847045
DNB Bank ASA,DNB,2021,1,0,Large,Finance,Norway,2019,1,5680.225116,151200.0,33.031,2.156,1.749,0.00037956242155385737,0.005815086431514592
DNB Bank ASA,DNB,2022,1,0,Large,Finance,Norway,2019,1,4780.350733,,,1.812,4.851,0.00037905168495091677,
Norwegian Air Shuttle ASA,NAS,2019,1,0,Mid,Industrial Goods and Services,Norway,2019,1,4421.260082,,,,,,
Norwegian Air Shuttle ASA,NAS,2020,1,0,Mid,Industrial Goods and Services,Norway,2019,0,924.0029257,,,,,,
Norwegian Air Shuttle ASA,NAS,2021,1,0,Mid,Industrial Goods and Services,Norway,2019,0,616.4082976,,,606.881,126.885,0.9845438524479719,
Norwegian Air Shuttle ASA,NAS,2022,1,0,Mid,Industrial Goods and Services,Norway,2019,1,1867.765604,,0.0005,1742.01,369.447,0.9326705643734512,2.6769954373782333e-07
Petroleum Geo-Services ASA,PGS,2019,1,0,Small,Energy and Utilities,Norway,2019,0,830.9007972,5335200.0,,422.0,,0.5078825311301555,
